Target Dataset,Task,Test Condition,Source Combo,Model,Bal Acc,Macro F1,ROC-AUC
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + PU + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4416282642089093,0.8657142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8375,0.8042562724014337,0.9701785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8625,0.8216338259441708,0.9650000000000001
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9883928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.525,0.47758838383838387,0.9385714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.7375,0.696546052631579,0.9603571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.85,0.8082706766917293,0.9885714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.825,0.7891666666666667,0.96875
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.6375,0.5464285714285715,0.9580357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5625,0.5478883861236802,0.9505357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5202012383900929,0.9189285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8375,0.7985104669887279,0.9907142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.825,0.8017399267399268,0.9625
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8125,0.7727272727272727,0.9933928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU + UORED,Multi-Head DL (TABNET),0.47500000000000003,0.38735198909617513,0.8073214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.65,0.6096230158730158,0.9146428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6875,0.6491841491841491,0.9046428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9944642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9630357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.875,0.827922077922078,1.0
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8625,0.8216338259441708,0.9651785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.525,0.43269812462189955,0.9339285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5241228070175439,0.9542857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8,0.7658730158730158,0.9832142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST,Multi-Head DL (TABNET),0.75,0.6845238095238095,0.9598214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU,Multi-Head DL (TABNET),0.7125,0.706060606060606,0.9541071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED,Multi-Head DL (TABNET),0.5625,0.5040849673202614,0.92875
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear,Multi-Head DL (TABNET),0.8125,0.7749999999999999,0.9646428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Electric_Motor,Multi-Head DL (TABNET),0.8125,0.7749999999999999,0.9717857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU,Multi-Head DL (TABNET),0.7875,0.7592051467051467,0.9289285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + UORED,Multi-Head DL (TABNET),0.8,0.7628205128205128,0.9466071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.775,0.7142857142857142,0.9403571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + Electric_Motor,Multi-Head DL (TABNET),0.7,0.6618589743589743,0.9660714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + PU + UORED,Multi-Head DL (TABNET),0.4125,0.38839285714285715,0.7826785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.8875,0.868421052631579,0.9944642857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + PU + Electric_Motor,Multi-Head DL (TABNET),0.42500000000000004,0.3791208791208791,0.8716071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.85,0.8134920634920635,0.9642857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + UORED + Electric_Motor,Multi-Head DL (TABNET),0.75,0.7328390420495683,0.9714285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8125,0.772468671679198,0.9512499999999999
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.5625,0.4678383548541368,0.8967857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.85,0.8351648351648351,0.9778571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.825,0.7797474747474749,0.9973214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5625,0.9621428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.5,0.38020833333333337,0.8767857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.4375,0.390625,0.9189285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5467909946236559,0.9180357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.7625,0.7231116584564861,0.9757142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8125,0.7761133603238867,0.9835714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7625,0.7177231872785411,0.9783928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + PU + UORED,Multi-Head DL (TABNET),0.7125,0.6894787933094385,0.9441071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.6625,0.5743589743589743,0.9414285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.525,0.48130305602716467,0.9392857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.825,0.7868589743589745,0.9835714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.7375,0.6793966623876765,0.9553571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6875,0.6450872656755009,0.9753571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.675,0.6295687134502924,0.9751785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.675,0.6311022120518688,0.9548214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6875,0.6409590409590409,0.9466071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.725,0.664021164021164,0.9480357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.6875,0.6185897435897436,0.9191071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9580357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.6875,0.6549438349007315,0.9375
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5555555555555556,0.9478571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.75,0.6831501831501832,0.9523214285714287
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.7,0.6718253968253969,0.9441071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4375,0.8716071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8375,0.803698752228164,0.957857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8125,0.7666666666666666,0.9921428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8,0.7745559038662486,0.9557142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.7375,0.648740053050398,0.9557142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.75,0.696969696969697,0.9576785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5735294117647058,0.9348214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8375,0.7919642857142857,0.96375
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.825,0.7815126050420168,0.9675
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8375,0.7904411764705882,0.9889285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.75,0.6666666666666666,0.9735714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3871212121212121,0.86625
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.65,0.5707640061088337,0.9930357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.9125,0.8978937728937729,1.0
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.75,0.6666666666666666,0.9608928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.675,0.5910618279569892,0.8560714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.625,0.55,0.9019642857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.75,0.6736111111111112,0.9728571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9382142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8625,0.8208020050125313,0.9841071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.65,0.5657894736842105,0.9494642857142856
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.675,0.5961538461538463,0.9332142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7375,0.6613181504485852,0.9283928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7375,0.6948139935944814,0.9955357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.7124999999999999,0.6406071998177261,0.9714285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8,0.7509157509157509,0.9612499999999999
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6875,0.6385700213099594,0.9907142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.75,0.6875,0.9921428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.3782894736842105,0.8260714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.7375,0.6582313681868743,0.9557142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9689285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.8374999999999999,0.7964857284276522,0.9673214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.85,0.8088118022328548,0.9832142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.5625,0.4805555555555555,0.8566071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.4280009305210918,0.9107142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.65,0.6225840336134454,0.9612499999999999
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.7875000000000001,0.748519243074597,0.9966071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8,0.7538919413919414,0.9675
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7375,0.674968671679198,0.9846428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.6000000000000001,0.5392628205128205,0.94875
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.43810130164119976,0.9101785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.5,0.40318627450980393,0.9017857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8375,0.803698752228164,0.9989285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8,0.7802536231884057,0.9869642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7625,0.7311502117953731,0.9791071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.3125,0.1952436930885207,0.9153571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.7749999999999999,0.7237502280605729,0.9657142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5750055704099821,0.9182142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8125,0.7909839521092719,0.9753571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.55,0.5352079228820714,0.9125000000000001
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.425,0.9051785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6000000000000001,0.4995065598513875,0.95375
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.75,0.7217934866491742,0.9426785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8,0.7628205128205128,0.96375
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.875,0.8333333333333333,0.9885714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.4742063492063492,0.9710714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.75,0.6666666666666666,0.9632142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7,0.6389446466845847,0.9646428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5158251080838567,0.9453571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8,0.7509157509157509,0.9157142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.7375,0.6948139935944815,0.9841071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.75,0.6666666666666666,0.9294642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8375,0.7956349206349206,0.9542857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5609756097560976,0.9601785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.7125,0.637112887112887,0.9082142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.6625000000000001,0.5937037037037037,0.8378571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.775,0.7243511142068018,0.9532142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.75,0.6946298356198245,0.9483928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.8625,0.8240662139219015,0.98125
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.825,0.7964285714285714,0.9769642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6499999999999999,0.5804970760233918,0.9148214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4,0.3388364779874214,0.8616071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6875,0.6208333333333333,0.91875
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8375,0.7949701619778347,0.9603571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6375,0.5981116584564861,0.8996428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.65,0.5478044387944276,0.8926785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7125,0.6343562668426552,0.8619642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.725,0.6946115288220551,0.96625
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7,0.622624645469473,0.9517857142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.8,0.7635143894218304,0.95875
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.75,0.6875,0.9444642857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6,0.5297619047619048,0.9510714285714286
