Target Dataset,Task,Test Condition,Source Combo,Model,Bal Acc,Macro F1,ROC-AUC
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.44999999999999996,0.3651891586674195,0.8403571428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6749999999999999,0.65014602831099,0.9407142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6625,0.6212598066046342,0.9273214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5641098484848485,0.9457142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.475,0.4092394533571004,0.9051785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6625000000000001,0.693421592775041,0.9221428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.512339070243482,0.9180357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.65,0.640207219251337,0.9025000000000001
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST,Multi-Head DL (TABNET),0.5625,0.5314189830637199,0.8841071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU,Multi-Head DL (TABNET),0.48750000000000004,0.4167207792207792,0.8505357142857144
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED,Multi-Head DL (TABNET),0.5,0.49129026610644255,0.864642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear,Multi-Head DL (TABNET),0.6375,0.5839860570464019,0.9469642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Electric_Motor,Multi-Head DL (TABNET),0.675,0.6554911526307408,0.9042857142857142
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU,Multi-Head DL (TABNET),0.45000000000000007,0.36871671016891605,0.8414285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + UORED,Multi-Head DL (TABNET),0.6125,0.5457447142229751,0.9119642857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.5875,0.5345065562456867,0.9333928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.4873652917131178,0.8507142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + UORED,Multi-Head DL (TABNET),0.5874999999999999,0.5624788255223038,0.85125
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.3375,0.2849923722349351,0.7696428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.31109022556390975,0.7541071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.503974358974359,0.9128571428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5387847446670976,0.9314285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5583898332060098,0.8835714285714287
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.525,0.486228354978355,0.8530357142857142
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.44999999999999996,0.43140888736177363,0.8532142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.47923067270893355,0.835
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5948787409700722,0.905
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.42500000000000004,0.39678011672896585,0.8114285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.4375,0.3515625,0.8346428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.525,0.47599284773197814,0.9019642857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5375000000000001,0.525078320802005,0.8617857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5169871794871794,0.8792857142857142
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.513712566673093,0.8708928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + UORED,Multi-Head DL (TABNET),0.45,0.40337643678160917,0.7841071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.4719336219336219,0.9107142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.5375000000000001,0.49517625231910944,0.8710714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.48750000000000004,0.41520752007896977,0.8608928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6375,0.6407723272375311,0.9255357142857144
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5292125862202588,0.9041071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6375,0.6327786796536796,0.89625
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5339102836184755,0.8833928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5972110814022579,0.8839285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.59490107845371,0.9180357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.6125,0.5683669642493172,0.8742857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.6,0.5436984004127967,0.9235714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.5221625188536954,0.8719642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.6,0.5735113229064842,0.9223214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.45,0.4145970988076251,0.8471428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.31249999999999994,0.2600313432916687,0.7796428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.4224829931972789,0.8101785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6375,0.614906383606074,0.9333928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.7,0.6958742892309826,0.9491071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6625000000000001,0.6293006234751966,0.9450000000000001
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.325,0.288694861970724,0.8341071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.4875,0.45216548157724623,0.8571428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4483019353236478,0.8919642857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.575,0.50908929447932,0.8607142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.675,0.6699306240714908,0.9216071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6375,0.6138034759358288,0.9321428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5625,0.5123312351760628,0.8766071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6499999999999999,0.6028299503699961,0.92875
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4536409030015168,0.7762500000000001
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.6245724969829829,0.8983928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.4125,0.3670437201687202,0.81875
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.475,0.4417940074367968,0.8575
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.5375000000000001,0.5052521008403361,0.8785714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5874999999999999,0.5623949579831933,0.8491071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5253918875242405,0.8978571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5375,0.48004201680672265,0.8664285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.45159007659007655,0.8648214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4464160839160839,0.8805357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5178702623555564,0.9017857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5469772117628289,0.8985714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4625,0.40174655388471175,0.8080357142857142
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.44824660633484165,0.8687499999999999
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5571113097428887,0.8451785714285713
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5604900789747337,0.8923214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5939566955814584,0.9189285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.46249999999999997,0.4259714319496928,0.8080357142857142
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.5875,0.5496274558774559,0.9364285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.675,0.6327797026526609,0.9442857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4444032711474572,0.8885714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.5874999999999999,0.5494397759103642,0.8864285714285715
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.3871212121212121,0.84375
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.45,0.3985615079365079,0.8476785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6,0.5429406057839095,0.9121428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.5094891724632437,0.8873214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.65,0.6291666666666667,0.91
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.55,0.5064331501831502,0.8780357142857144
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.48686036186036186,0.9282142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6000000000000001,0.5828031531591903,0.9076785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6,0.5871992231906025,0.9173214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6000000000000001,0.5770885547201337,0.8771428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5647302494665578,0.8578571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6000000000000001,0.5490538044885871,0.9057142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.39999999999999997,0.31743928545065325,0.8353571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4363354037267081,0.8551785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6375,0.6150518341307816,0.9296428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.5249999999999999,0.5055059523809524,0.87625
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5874999999999999,0.5547077922077922,0.8764285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6375,0.6053534061846082,0.9225
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5375000000000001,0.5076749639249639,0.8678571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4571262071262071,0.8842857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5375,0.48295548654244314,0.8791071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.4054431754839364,0.8255357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5736809343620489,0.8517857142857144
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5440821954551931,0.8875
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5724105937921726,0.8900000000000001
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.47015977443609025,0.8648214285714285
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.45494334097275274,0.8446428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5187864671560324,0.8369642857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.47489049534244043,0.8971428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_12k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.6280503034547151,0.88375
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.4625,0.450611119245411,0.8533928571428572
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.475,0.46500217936144705,0.8216071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.43760696667673415,0.8301785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.7375,0.7226190476190476,0.9532142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.7250000000000001,0.7266635792379499,0.948392857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7000000000000001,0.677293771043771,0.9157142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.475,0.44004235706821915,0.8205357142857144
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.411388003477253,0.7775
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4805672268907563,0.8566071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.6209197065553911,0.9278571428571428
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.47500000000000003,0.4294088651286794,0.8428571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5554047259929613,0.9107142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.525,0.5088843251185466,0.80875
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.52816030913857,0.9235714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,CWRU_48k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5249999999999999,0.5087243230625583,0.8898214285714285
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.47370766488413546,0.8948214285714284
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.3967814097578163,0.8505357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5375,0.49546911155766654,0.8542857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6,0.5647025401069519,0.9289285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.44999999999999996,0.39983130904183534,0.8187500000000001
