Dataset,Task,Test Condition,Model,Bal Acc,Macro F1,ROC-AUC
HUST_Gearbox,Diagnosis,Cond_L2_VS_0_40_0,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L3_VS_0_40_0,TabNet,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,Random Forest,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,SVM,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,XGBoost,1.0,1.0,1.0
HUST_Gearbox,Diagnosis,Cond_L4_VS_0_40_0,TabNet,1.0,1.0,1.0
CWRU_12k,Detection,Load_0HP,Random Forest,1.0,1.0,1.0
CWRU_12k,Detection,Load_0HP,SVM,1.0,1.0,1.0
CWRU_12k,Detection,Load_0HP,XGBoost,0.9982142857142857,0.975609756097561,0.9982142857142857
CWRU_12k,Detection,Load_0HP,TabNet,1.0,1.0,1.0
CWRU_12k,Detection,Load_1HP,Random Forest,1.0,1.0,1.0
CWRU_12k,Detection,Load_1HP,SVM,1.0,1.0,1.0
CWRU_12k,Detection,Load_1HP,XGBoost,1.0,1.0,1.0
CWRU_12k,Detection,Load_1HP,TabNet,1.0,1.0,1.0
CWRU_12k,Detection,Load_2HP,Random Forest,1.0,1.0,1.0
CWRU_12k,Detection,Load_2HP,SVM,1.0,1.0,1.0
CWRU_12k,Detection,Load_2HP,XGBoost,0.83125,0.7969924812030075,0.83125
CWRU_12k,Detection,Load_2HP,TabNet,1.0,1.0,1.0
CWRU_12k,Detection,Load_3HP,Random Forest,1.0,1.0,1.0
CWRU_12k,Detection,Load_3HP,SVM,1.0,1.0,1.0
CWRU_12k,Detection,Load_3HP,XGBoost,0.91875,0.9115646258503401,1.0
CWRU_12k,Detection,Load_3HP,TabNet,1.0,1.0,1.0
UOEMD,Detection,Load_Loaded_Speed_15Hz,Random Forest,1.0,1.0,1.0
UOEMD,Detection,Load_Loaded_Speed_15Hz,SVM,1.0,1.0,1.0
UOEMD,Detection,Load_Loaded_Speed_15Hz,XGBoost,1.0,1.0,1.0
UOEMD,Detection,Load_Loaded_Speed_15Hz,TabNet,1.0,1.0,1.0
UOEMD,Detection,Load_Loaded_Speed_Dec_45_to_15Hz,Random Forest,1.0,1.0,0.9999999999999999
